filename	title	style	region	year	tokens
1.lit_hu_dia_Illyes_Gyula___A_Szentlelek_karavanja___1987.clean.vert	A Szentlélek karavánja	literature	Hungary	1987	88686
1.lit_hu_dia_Rakovszky_Zsuzsa___Tovabb_egy_hazzal___1987.clean.vert	Tovább egy házzal	literature	Hungary	1987	5850
1.lit_hu_dia_Tamasi_Aron___Tamasi_Aron_szinjatekai___1987.clean.vert	Tamási Áron színjátékai	literature	Hungary	1987	325615
1.lit_hu_dia_Szabo_Magda-Zarovizsga.vert	Záróvizsga	literature	Hungary	1987	94977
1.lit_hu_dia_Fejes_Endre-Jo_estet_nyar,_jo_estet_szerelem.vert	Jó estét nyár, jó estét szerelem	literature	Hungary	1987	38870
1.lit_hu_dia_Tolnai_Otto-Prozak_konyve.vert	Prózák könyve	literature	Hungary	1987	77228
1.lit_hu_dia_Takacs_Zsuzsa-Rejtjeles_tabori_lap.vert	Rejtjeles tábori lap	literature	Hungary	1987	3899
1.lit_hu_dia_Agh_Istvan-Naplo_es_tulipan.vert	Napló és tulipán	literature	Hungary	1987	7250
1.lit_hu_dia_Bertok_Laszlo___A_ketteszakadt_villamos___1987.clean.vert	A kettészakadt villamos	literature	Hungary	1987	6782
1.lit_hu_dia_Gyurko_Laszlo-1956_1987.vert	1956 [1987]	literature	Hungary	1987	96075
1.lit_hu_dia_Csukas_Istvan___Agacska___1987.clean.vert	Ágacska	literature	Hungary	1987	34446
1.lit_hu_dia_Tandori_Dezso-Holtteste_eltesse.vert	Holtteste éltesse!	literature	Hungary	1987	250133
1.lit_hu_dia_Juhasz_Ferenc___A_csorgokigyo_hoszeme___1987.clean.vert	A csörgőkígyó hőszeme	literature	Hungary	1987	64914
1.lit_hu_dia_Moldova_Gyorgy___Arnyek_az_egen___1987.clean.vert	Árnyék az égen	literature	Hungary	1987	58077
1.lit_hu_dia_Gyurko_Laszlo___1956___1987.clean.vert	1956	literature	Hungary	1987	96214
1.lit_hu_dia_Csoori_Sandor-Keszulodes_a_szamadasra.vert	Készülődés a számadásra	literature	Hungary	1987	13303
1.lit_hu_dia_Hatar_Gyozo-Angelika_kertje.vert	Angelika kertje	literature	Hungary	1987	186819
1.lit_hu_dia_Nemes_Nagy_Agnes-Felician.vert	Felicián	literature	Hungary	1987	3285
1.lit_hu_dia_Moldova_Gyorgy___Az_Orseg_panasza___1987.clean.vert	Az Őrség panasza	literature	Hungary	1987	136106
1.lit_hu_dia_Szabo_Magda___Az_ajto___1987.clean.vert	Az ajtó	literature	Hungary	1987	76473
1.lit_hu_dia_Hatar_Gyozo-A_szep_Palasthyne_a_mas_almaban_kozosul.vert	A szép Palásthyné a más álmában közösül	literature	Hungary	1987	175762
1.lit_hu_dia_Fejes_Endre___Jo_estet_nyar_jo_estet_szerelem___1987.clean.vert	Jó estét nyár, jó estét szerelem	literature	Hungary	1987	38878
1.lit_hu_dia_Kormos_Istvan___Mese_a_ket_kicsi_okrocskerol___1987.clean.vert	Mese a két kicsi ökröcskéről	literature	Hungary	1987	1457
1.lit_hu_dia_Orban_Otto___A_fenyes_cafolat___1987.clean.vert	A fényes cáfolat	literature	Hungary	1987	10920
1.lit_hu_dia_Szakonyi_Karoly___Kepnovellak___1987.clean.vert	Képnovellák	literature	Hungary	1987	40705
1.lit_hu_dia_Illyes_Gyula-Naplojegyzetek_1946-1960.vert	Naplójegyzetek [1946-1960]	literature	Hungary	1987	165404
1.lit_hu_dia_Dobos_Laszlo___Engedelmevel___1987.clean.vert	Engedelmével	literature	Hungary	1987	61982
1.lit_hu_dia_Spiro_Gyorgy___Almodtam_neked___1987.clean.vert	Álmodtam neked	literature	Hungary	1987	51516
1.lit_hu_dia_Moldova_Gyorgy-Esszel_fel_az_ember.vert	Ésszel fél az ember	literature	Hungary	1987	39618
1.lit_hu_dia_Santa_Ferenc___Az_arulo_-_Ejszaka___1987.clean.vert	Az áruló - Éjszaka	literature	Hungary	1987	56280
1.lit_hu_dia_Bella_Istvan-Az_arcom_visszakerem.vert	Az arcom visszakérem	literature	Hungary	1987	6520
1.lit_hu_dia_Spiro_Gyorgy___Csirkefej___1987.clean.vert	Csirkefej	literature	Hungary	1987	92715
1.lit_hu_dia_Gyurko_Laszlo___Fociorszag___1987.clean.vert	Fociország	literature	Hungary	1987	39599
1.lit_hu_dia_Mandy_Ivan-Eloadok,_tarsszerzok.vert	Előadók, társszerzők	literature	Hungary	1987	148492
1.lit_hu_dia_Gergely_Agnes-Riportnaplo_Eszakrol.vert	Riportnapló Északról	literature	Hungary	1988	86968
1.lit_hu_dia_Bertha_Bulcsu-Willendorfi_Venusz.vert	Willendorfi Vénusz	literature	Hungary	1988	88506
1.lit_hu_dia_Moldova_Gyorgy___Malom_a_pokolban_-_A_valtozasok_orei___1988.clean.vert	Malom a pokolban - A változások őrei	literature	Hungary	1988	126943
1.lit_hu_dia_Moldova_Gyorgy-Ki_olte_meg_a_Holt-tengert.vert	Ki ölte meg a Holt-tengert?	literature	Hungary	1988	49798
1.lit_hu_dia_Nadas_Peter___Jatekter___---1988.clean.vert	Játéktér	literature	Hungary	1988	23626
1.lit_hu_dia_Agh_Istvan___Egymas_mellett___1988.clean.vert	Egymás mellett	literature	Hungary	1988	43328
1.lit_hu_dia_Kassak_Lajos-Szenaboglya.vert	Szénaboglya	literature	Hungary	1988	122830
1.lit_hu_dia_Gyurkovics_Tibor-Ne_szeress,_ne_szeress_-_Isten_nem_szerencsejatekos_-_Potmajom.vert	Ne szeress, ne szeress - Isten nem szerencsejátékos - Pótmajom	literature	Hungary	1988	212678
1.lit_hu_dia_Csoori_Sandor-Breviarium.vert	Breviárium	literature	Hungary	1988	29400
1.lit_hu_dia_Esterhazy_Peter___A_kitomott_hattyu___1988.clean.vert	A kitömött hattyú	literature	Hungary	1988	86624
1.lit_hu_dia_Gyurkovics_Tibor___Ne_szeress_ne_szeress_-_Isten_nem_szerencsejatekos_-_Potmajom___1988.clean.vert	Ne szeress, ne szeress - Isten nem szerencsejátékos - Pótmajom	literature	Hungary	1988	212740
1.lit_hu_dia_Juhasz_Ferenc-A_hazatero_halott.vert	A hazatérő halott	literature	Hungary	1988	4856
1.lit_hu_dia_Hatar_Gyozo-Gorgoszinpad.vert	Görgőszínpad	literature	Hungary	1988	39043
1.lit_hu_dia_Jekely_Zoltan___Jekely_Zoltan_osszegyujtott_versei___1988.clean.vert	Jékely Zoltán összegyűjtött versei	literature	Hungary	1988	117872
1.lit_hu_dia_Bertha_Bulcsu-Te_jossz,_Lupusz.vert	Te jössz, Lupusz...	literature	Hungary	1988	77721
1.lit_hu_dia_Tandori_Dezso-Meghalni_keso_elni_tul_koran.vert	Meghalni késő, élni túl korán	literature	Hungary	1988	299670
1.lit_hu_dia_Csukas_Istvan___Hogyan_lettem_filmszinesz___1988.clean.vert	Hogyan lettem filmszínész?	literature	Hungary	1988	6315
1.lit_hu_dia_Lengyel_Balazs___Zold_es_arany___1988.clean.vert	Zöld és arany	literature	Hungary	1988	194291
1.lit_gr_csordasjanos_arnyekos_oldalon.iso.s1.clean.vert	A szélember kenyere: elektronikus változat	literature	Slovakia	1988	44936
1.lit_hu_dia_Laszloffy_Aladar___Szovegek_szovetsege___1988.clean.vert	Szövegek szövetsége	literature	Hungary	1988	90615
1.lit_hu_dia_Csorba_Gyozo___A_szavak_bolyhai___1988.clean.vert	A szavak bolyhai	literature	Hungary	1988	11612
1.lit_hu_dia_Somlyo_Gyorgy-A_kolteszet_otodik_evada.vert	A költészet ötödik évada	literature	Hungary	1988	54554
1.lit_hu_dia_Esterhazy_Peter___Csokonai_Lili_Tizenhet_hattyuk___1988.clean.vert	Csokonai Lili: Tizenhét hattyúk	literature	Hungary	1988	26633
1.lit_hu_dia_Hatar_Gyozo___Csodak_Orszaga_HATSO-EURAZIA___1988.clean.vert	Csodák Országa HÁTSÓ-EURÁZIA	literature	Hungary	1988	222462
1.lit_hu_dia_Juhasz_Ferenc-Fekete_Saskiraly.vert	Fekete Saskirály	literature	Hungary	1988	48769
1.lit_hu_dia_Hatar_Gyozo___Anibel___1988.clean.vert	Anibel	literature	Hungary	1988	179989
1.lit_hu_dia_Agh_Istvan-Hanyat_nezek_a_naptarban.vert	Hányat nézek a naptárban?	literature	Hungary	1988	6292
1.lit_hu_dia_Hatar_Gyozo-Medvedorombolas.vert	Medvedorombolás	literature	Hungary	1988	19620
1.lit_hu_dia_Mandy_Ivan-Egy_ember_alma_-_Alom_a_szinhazrol_-_A_locsolokocsi.vert	Egy ember álma - Álom a színházról - A locsolókocsi	literature	Hungary	1988	100203
1.lit_hu_dia_Faludy_Gyorgy-Test_es_lelek.vert	Test és lélek	literature	Hungary	1988	191304
1.lit_hu_dia_Laszloffy_Aladar-Hazsongard.vert	Házsongárd	literature	Hungary	1989	55537
1.lit_hu_dia_Konrad_Gyorgy___Az_autonomia_kisertese_-_Antipolitika___1989.clean.vert	Az autonómia kísértése - Antipolitika	literature	Hungary	1989	109564
1.lit_hu_dia_Suto_Andras___Szinmuvek_I___1989.clean.vert	Színművek I.	literature	Hungary	1989	65490
1.lit_hu_dia_Juhasz_Ferenc___A_tizmilliard_eves_sziv___1989.clean.vert	A tízmilliárd éves szív	literature	Hungary	1989	89979
1.lit_hu_dia_Mandy_Ivan-Oneletrajz.vert	Önéletrajz	literature	Hungary	1989	60484
1.lit_hu_dia_Kanyadi_Sandor___Soreny_es_koponya___1989.clean.vert	Sörény és koponya	literature	Hungary	1989	11163
1.lit_hu_dia_Szakonyi_Karoly-Gondviseles_csevejszolgalat.vert	Gondviselés csevejszolgálat	literature	Hungary	1989	70693
1.lit_hu_dia_Bertha_Bulcsu-Fustkutyak_-_A_bajnok_elete.vert	Füstkutyák - A bajnok élete	literature	Hungary	1989	132514
1.lit_hu_dia_Faludy_Gyorgy___Bortonversek_1950-53___1989.clean.vert	Börtönversek 1950-53	literature	Hungary	1989	14496
1.lit_hu_dia_Faludy_Gyorgy___Pokolbeli_vig_napjaim___1989.clean.vert	Pokolbéli víg napjaim	literature	Hungary	1989	222482
1.lit_hu_dia_Fekete_Sandor___Petofi_evangeliuma___1989.clean.vert	Petőfi evangéliuma	literature	Hungary	1989	130685
1.lit_hu_dia_Tolnai_Otto-Capacskam__apu!.vert	Cápácskám: apu!	literature	Hungary	1989	4
1.lit_hu_dia_Faludy_Gyorgy-Pantagruel.vert	[Rabelais-Faludy:] Pantagruel	literature	Hungary	1989	168946
1.lit_hu_dia_Laszloffy_Aladar___A_holdbeli_pasztor___1989.clean.vert	A holdbéli pásztor	literature	Hungary	1989	94589
1.lit_hu_dia_Agh_Istvan___Utolso_tereles_az_oszi_legelon___1989.clean.vert	Utolsó terelés az őszi legelőn	literature	Hungary	1989	59151
1.lit_hu_dia_Szabo_Lorinc-Harminchat_ev_1921-1944.vert	Harminchat év [1921-1944]	literature	Hungary	1989	237946
1.lit_hu_dia_Illyes_Gyula-Naplojegyzetek_1961-1972.vert	Naplójegyzetek [1961-1972]	literature	Hungary	1989	135345
1.lit_hu_dia_Meszoly_Miklos___Volt_egyszer_egy_Kozep-Europa___1989.clean.vert	Volt egyszer egy Közép-Európa	literature	Hungary	1989	237638
1.lit_hu_dia_Tolnai_Otto___Capacskam_apu___1989.clean.vert	Cápácskám: apu!	literature	Hungary	1989	502
1.lit_hu_dia_Moldova_Gyorgy-Lopni_tudni_kell.vert	Lopni tudni kell	literature	Hungary	1989	24753
1.lit_hu_dia_Santa_Ferenc___Isten_a_szekeren___1989.clean.vert	Isten a szekéren	literature	Hungary	1989	86640
1.lit_hu_dia_Konrad_Gyorgy-Kerti_mulatsag.vert	Kerti mulatság	literature	Hungary	1989	201764
1.lit_hu_dia_Orban_Otto___Ablak_a_Foldre___1989.clean.vert	Ablak a Földre	literature	Hungary	1989	124593
1.lit_hu_dia_Jekely_Zoltan-Kirepul_a_madarka.vert	Kirepül a madárka	literature	Hungary	1989	156724
1.lit_hu_dia_Hatar_Gyozo-Golgheloghi.vert	Golghelóghi	literature	Hungary	1989	244552
1.lit_hu_dia_Bella_Istvan-Sarkereszturi_enek.vert	Sárkeresztúri ének	literature	Hungary	1989	5790
1.lit_hu_dia_Meszoly_Miklos___A_pille_maganya___1989.clean.vert	A pille magánya	literature	Hungary	1989	73017
1.lit_hu_dia_Nadas_Peter___Evkonyv___1989.clean.vert	Évkönyv	literature	Hungary	1989	93824
1.lit_hu_dia_Csorba_Gyozo-A_Halal_versei.vert	A Halál versei	literature	Hungary	1989	6689
1.lit_hu_dia_Nemes_Nagy_Agnes___Szo_es_szotlansag___1989.clean.vert	Szó és szótlanság	literature	Hungary	1989	147731
1.lit_hu_dia_Takacs_Zsuzsa-Sotet_es_feny_kora.vert	Sötét és fény kora	literature	Hungary	1989	23313
1.lit_hu_dia_Tamasi_Aron-Szuzmarias_kiralyfi_-_Zold_ag.vert	Szűzmáriás királyfi - Zöld ág	literature	Hungary	1989	127506
1.lit_hu_dia_Tandori_Dezso-Egy_regeny_hany_halott.vert	Egy regény hány halott...?	literature	Hungary	1989	305119
1.lit_hu_dia_Moldova_Gyorgy-Az_Abortusz-szigetek.vert	Az Abortusz-szigetek	literature	Hungary	1989	63575
1.lit_hu_dia_Konrad_Gyorgy___A_cinkos___1989.clean.vert	A cinkos	literature	Hungary	1989	124513
1.lit_hu_dia_Szakonyi_Karoly___Bolond_madar___1989.clean.vert	Bolond madár	literature	Hungary	1989	65834
1.lit_hu_dia_Fekete_Sandor___Hungaricus___1989.clean.vert	Hungaricus	literature	Hungary	1989	64255
1.lit_hu_dia_Szakonyi_Karoly___A_baratsag_konyve___1990.clean.vert	A barátság könyve	literature	Hungary	1990	71788
1.lit_hu_dia_Szilagyi_Istvan-Agancsbozot.vert	Agancsbozót	literature	Hungary	1990	204925
1.lit_hu_dia_Moldova_Gyorgy___Akit_szerettek_a_nok___1990.clean.vert	Akit szerettek a nők	literature	Hungary	1990	23047
1.lit_hu_dia_Esterhazy_Peter___Hrabal_konyve___1990.clean.vert	Hrabal könyve	literature	Hungary	1990	47774
1.lit_hu_dia_Illyes_Gyula-Naplojegyzetek_1973-1974.vert	Naplójegyzetek [1973-1974]	literature	Hungary	1990	141435
1.lit_hu_dia_Moldova_Gyorgy-Az_utolso_hatar.vert	Az utolsó határ	literature	Hungary	1990	82874
1.lit_hu_dia_Rakos_Sandor-Ket_vers_kozott.vert	Két vers között	literature	Hungary	1990	79781
1.lit_hu_dia_Takats_Gyula-Szonettek_a_Styxen_tulra.vert	Szonettek a Styxen túlra	literature	Hungary	1990	4493
1.lit_hu_dia_Moldova_Gyorgy___Szabadits_meg_a_gonosztol___1990.clean.vert	Szabadíts meg a gonosztól!	literature	Hungary	1990	163964
1.lit_hu_dia_Konrad_Gyorgy___Europa_koldoken___1990.clean.vert	Európa köldökén	literature	Hungary	1990	147561
1.lit_hu_dia_Fekete_Sandor___A_sziberiai_metely___1990.clean.vert	A szibériai métely	literature	Hungary	1990	73577
1.lit_hu_dia_Gyurkovics_Tibor-Bicikli-_palyam_emlekezete.vert	Bicikli - (pályám emlékezete)	literature	Hungary	1990	6290
1.lit_hu_dia_Orban_Otto___A_kozmikus_gavaller___1990.clean.vert	A kozmikus gavallér	literature	Hungary	1990	11705
1.lit_hu_dia_Tandori_Dezso-A_tizedik_nev_Walton_Street.vert	A tizedik név: Walton Street	literature	Hungary	1990	32555
1.lit_hu_dia_Meszoly_Miklos___A_negyedik_ut___1990.clean.vert	A negyedik út	literature	Hungary	1990	83890
1.lit_hu_dia_Somlyo_Gyorgy___Talizman___1990.clean.vert	Talizmán	literature	Hungary	1990	10691
1.lit_hu_dia_Agh_Istvan___Kidontott_faink_suttogasa___1990.clean.vert	Kidöntött fáink suttogása	literature	Hungary	1990	66966
1.lit_hu_dia_Spiro_Gyorgy___A_Joveveny___---1990.clean.vert	A Jövevény	literature	Hungary	1990	308403
1.lit_hu_dia_Lengyel_Balazs___Visszateres___1990.clean.vert	Visszatérés	literature	Hungary	1990	77783
1.lit_hu_dia_Tamasi_Aron___Szulofoldem___1990.clean.vert	Szülőföldem	literature	Hungary	1990	52715
1.lit_hu_dia_Kertesz_Imre___Kaddis_a_meg_nem_szuletett_gyermekert___1990.clean.vert	Kaddis a meg nem született gyermekért	literature	Hungary	1990	34875
1.lit_hu_dia_Bertha_Bulcsu-Irok_szineszek_bortonok.vert	Írók, színészek, börtönök	literature	Hungary	1990	101595
1.lit_hu_dia_Meszoly_Miklos-Wimbledoni_jacint.vert	Wimbledoni jácint	literature	Hungary	1990	27294
1.lit_hu_dia_Somlyo_Gyorgy-A_boglari_parton.vert	A boglári parton	literature	Hungary	1990	6018
1.lit_hu_dia_Jokai_Anna___Mi_ez_az_alom___1990.clean.vert	Mi ez az álom?	literature	Hungary	1990	65944
1.lit_hu_dia_Moldova_Gyorgy-Szabadits_meg_a_gonosztol!.vert	Szabadíts meg a gonosztól!	literature	Hungary	1990	163918
1.lit_hu_dia_Somlyo_Gyorgy___Parizsi_kettos___1990.clean.vert	Párizsi kettős	literature	Hungary	1990	114351
1.lit_hu_dia_Somlyo_Gyorgy-Palimpszeszt.vert	Palimpszeszt	literature	Hungary	1990	8244
1.lit_hu_dia_Takacs_Zsuzsa-Sotet_es_feny_kora_1990.vert	Sötét és fény kora	literature	Hungary	1990	4164
1.lit_hu_dia_Suto_Andras___Omlo_egek_alatt___---1990.clean.vert	Omló egek alatt	literature	Hungary	1990	69621
1.lit_hu_dia_Moldova_Gyorgy___A_harmadik_majom___1990.clean.vert	A harmadik majom	literature	Hungary	1990	67428
1.lit_hu_dia_Hatar_Gyozo-Eumolposz.vert	Eumolposz	literature	Hungary	1990	35341
1.lit_hu_dia_Esterhazy_Peter-Hahn-Hahn_grofno_pillantasa.vert	Hahn-Hahn grófnő pillantása	literature	Hungary	1991	71655
1.lit_hu_dia_Moldova_Gyorgy-A_nema_sugo.vert	A néma súgó	literature	Hungary	1991	47244
1.lit_gr_grendel_theseus.s1.clean.vert	Thészeusz és a fekete özvegy	literature	Slovakia	1991	63632
1.lit_hu_dia_Darvasi_Laszlo-Horger_Antal_Parisban.vert	Horger Antal Párisban	literature	Hungary	1991	7374
1.lit_hu_dia_Suto_Andras___Sarkany_alszik_veled___1991.clean.vert	Sárkány alszik veled	literature	Hungary	1991	134021
1.lit_hu_dia_Rakos_Sandor___Csorte___1991.clean.vert	Csörte	literature	Hungary	1991	6683
1.lit_hu_dia_Hatar_Gyozo___Intra_muros___1991.clean.vert	Intra muros	literature	Hungary	1991	79117
1.lit_hu_dia_Dobos_Laszlo-A_kis_viking.vert	A kis viking	literature	Hungary	1991	37462
1.lit_hu_dia_Esterhazy_Peter-Az_elefantcsonttoronybol.vert	Az elefántcsonttoronyból	literature	Hungary	1991	38725
1.lit_hu_dia_Tersanszky_Jozsi_Jeno-A_margaretas_dal.vert	A margarétás dal	literature	Hungary	1991	52020
1.lit_hu_dia_Csoori_Sandor-Nappali_hold.vert	Nappali hold	literature	Hungary	1991	15755
1.lit_hu_dia_Esterhazy_Peter-A_halacska_csodalatos_elete.vert	A halacska csodálatos élete	literature	Hungary	1991	68819
1.lit_hu_dia_Fekete_Sandor___Gyermekkorom_csendororszagban___1991.clean.vert	Gyermekkorom csendőrországban	literature	Hungary	1991	22404
1.lit_hu_dia_Hatar_Gyozo___Halalfej___1991.clean.vert	Halálfej	literature	Hungary	1991	28792
1.lit_hu_dia_Gergely_Agnes-Nyugat_magyarja.vert	Nyugat magyarja	literature	Hungary	1991	40825
1.lit_hu_dia_Gyurkovics_Tibor-50_kerdes_Eigel_Istvanhoz.vert	50 kérdés Eigel Istvánhoz	literature	Hungary	1991	1716
1.lit_hu_dia_Nadas_Peter___Az_egi_es_a_foldi_szerelemrol___1991.clean.vert	Az égi és a földi szerelemről	literature	Hungary	1991	41293
1.lit_hu_dia_Konrad_Gyorgy___Az_ujjaszuletes_melankoliaja___1991.clean.vert	Az újjászületés melankóliája	literature	Hungary	1991	142441
1.lit_hu_dia_Szakonyi_Karoly___Napfenyes_Granada___1991.clean.vert	Napfényes Granada	literature	Hungary	1991	83828
1.lit_hu_dia_Gyurkovics_Tibor-Hallo,_Krisztus.vert	Halló, Krisztus	literature	Hungary	1991	35121
1.lit_hu_dia_Agh_Istvan___Emberek_eltek_itt___1991.clean.vert	Emberek éltek itt	literature	Hungary	1991	12312
1.lit_hu_dia_Csorba_Gyozo___Szemkozt_vele___1991.clean.vert	Szemközt vele	literature	Hungary	1991	5892
1.lit_hu_dia_Csorba_Gyozo-A_varos_oldalaban.vert	A város oldalában	literature	Hungary	1991	97734
1.lit_hu_dia_Moldova_Gyorgy___Ferencvarosi_koktel___1991.clean.vert	Ferencvárosi koktél	literature	Hungary	1991	59680
1.lit_hu_dia_Tandori_Dezso___Koppar_Koldus___1991.clean.vert	Koppar Köldüs	literature	Hungary	1991	25387
1.lit_hu_dia_Moldova_Gyorgy-Az_ordog_lapot_ker.vert	Az ördög lapot kér	literature	Hungary	1991	9209
1.lit_hu_dia_Takats_Gyula___Versek_Drangalagbol___1991.clean.vert	Versek Drangalagból	literature	Hungary	1991	8505
1.lit_hu_dia_Gyurkovics_Tibor___Hallo_Krisztus___1991.clean.vert	Halló, Krisztus	literature	Hungary	1991	35309
1.lit_hu_dia_Hatar_Gyozo-Irodalomtortenet.vert	Irodalomtörténet	literature	Hungary	1991	273338
1.lit_hu_dia_Bella_Istvan-Arccal_a_foldnek.vert	Arccal a földnek	literature	Hungary	1991	5666
1.lit_hu_dia_Hatar_Gyozo___Heliane___1991.clean.vert	Heliáne	literature	Hungary	1991	152062
1.lit_hu_dia_Illyes_Gyula-Naplojegyzetek_1975-1976.vert	Naplójegyzetek [1975-1976]	literature	Hungary	1991	217861
1.lit_hu_dia_Rakovszky_Zsuzsa___Feher-fekete___1991.clean.vert	Fehér-fekete	literature	Hungary	1991	8658
1.lit_hu_dia_Faludy_Gyorgy-Jegyzetek_az_esoerdobol.vert	Jegyzetek az esőerdőből	literature	Hungary	1991	67971
1.lit_hu_dia_Kertesz_Imre___Az_angol_lobogo___1991.clean.vert	Az angol lobogó	literature	Hungary	1991	33302
1.lit_hu_dia_Juhasz_Ferenc-Fold_alatti_liliom.vert	Föld alatti liliom	literature	Hungary	1991	58681
1.lit_hu_dia_Fekete_Sandor-A_kolto_kardjai.vert	A költő kardjai	literature	Hungary	1991	17204
1.lit_hu_dia_Spiro_Gyorgy-Kanasztanc.vert	Kanásztánc	literature	Hungary	1992	56456
1.lit_hu_dia_Moldova_Gyorgy___A_felelem_kapuja___1992.clean.vert	A félelem kapuja	literature	Hungary	1992	81649
1.lit_hu_dia_Fejes_Endre___Szegeny_Vivaldi___1992.clean.vert	Szegény Vivaldi	literature	Hungary	1992	60036
1.lit_hu_dia_Orban_Otto___A_keljfoljancsi_jegyese___1992.clean.vert	A keljföljancsi jegyese	literature	Hungary	1992	9428
1.lit_hu_dia_Hatar_Gyozo-Uvegkoporso.vert	Üvegkoporsó	literature	Hungary	1992	15451
1.lit_hu_dia_Takacs_Zsuzsa-Viszonyok_konnye.vert	Viszonyok könnye	literature	Hungary	1992	12605
1.lit_hu_dia_Orban_Otto___Egyik_oldalarol_a_masikra_fordul_el___1992.clean.vert	Egyik oldaláról a másikra fordul; él	literature	Hungary	1992	14245
1.lit_hu_dia_Tandori_Dezso-Doblingi_befuto.vert	Döblingi befutó	literature	Hungary	1992	50811
1.lit_hu_dia_Suto_Andras___Szinmuvek_II___1992.clean.vert	Színművek II.	literature	Hungary	1992	71044
1.lit_hu_dia_Bertha_Bulcsu-Kemno_a_sarkanyrepuloteren.vert	Kémnő a sárkányrepülőtéren	literature	Hungary	1992	74021
1.lit_hu_dia_Tolnai_Otto-Versek_konyve.vert	Versek könyve	literature	Hungary	1992	11646
1.lit_hu_dia_Gyurkovics_Tibor-A_Test_Balladaja.vert	A Test Balladája	literature	Hungary	1992	5849
1.lit_hu_dia_Tolnai_Otto-Wilhelm-dalok.vert	Wilhelm-dalok	literature	Hungary	1992	19730
1.lit_hu_dia_Tolnai_Otto-arvacsath.vert	árvacsáth	literature	Hungary	1992	8452
1.lit_hu_dia_Darvasi_Laszlo-A_portugalok.vert	A portugálok	literature	Hungary	1992	10294
1.lit_hu_dia_Moldova_Gyorgy___A_bal_oroszlan___1992.clean.vert	A bal oroszlán	literature	Hungary	1992	52797
1.lit_hu_dia_Bella_Istvan-Testamentom.vert	Testamentom	literature	Hungary	1992	4173
1.lit_hu_dia_Tolnai_Otto-A_meztelen_bohoc.vert	A meztelen bohóc	literature	Hungary	1992	103112
1.lit_hu_dia_Bodor_Adam___Sinistra_korzet___1992.clean.vert	Sinistra körzet	literature	Hungary	1992	43056
1.lit_hu_dia_Raba_Gyorgy-Kezratetel.vert	Kézrátétel	literature	Hungary	1992	5444
1.lit_hu_dia_Nemes_Nagy_Agnes___A_magassag_vagya___1992.clean.vert	A magasság vágya	literature	Hungary	1992	162450
1.lit_hu_dia_Konrad_Gyorgy___A_varosalapito___1992.clean.vert	A városalapító	literature	Hungary	1992	52001
1.lit_hu_dia_Nadas_Peter-Parbeszed.vert	Párbeszéd	literature	Hungary	1992	59307
1.lit_hu_dia_Kertesz_Imre___Galyanaplo___1992.clean.vert	Gályanapló	literature	Hungary	1992	64285
